liczbaPodzialow,funkcja,bladTrapezow,bladSimpsona,bladCSI
3451,3,1.9442320531304347E-9,1.1102230246251565E-16,1.9442239207467793E-9
3461,1,1.3010850320738232E-7,3.677613769070831E-15,1.301084888993831E-7
3461,2,3.198068088128281E-9,1.27675647831893E-15,3.198097897616492E-9
3461,3,1.9330129719108413E-9,1.0269562977782698E-15,1.933018772826145E-9
3471,1,1.2935989392171E-7,6.480926906249351E-15,1.2935980833739258E-7
3471,2,3.1796685284746218E-9,8.881784197001252E-16,3.179701724143058E-9
3471,3,1.9218909796947514E-9,7.494005416219807E-16,1.921917930358674E-9
3481,1,1.2861772830108364E-7,2.8727020762175925E-15,1.286176481152257E-7
3481,2,3.1614267870239132E-9,5.551115123125783E-17,3.161422845732176E-9
3481,3,1.9108655213706527E-9,8.604228440844963E-16,1.910868518972819E-9
3491,1,1.2788192906010298E-7,3.70536934468646E-15,1.2788186856682593E-7
3491,2,3.143340199240896E-9,2.220446049250313E-16,3.1433155522897493E-9
3491,3,1.8999326556468077E-9,1.942890293094024E-16,1.899928381288163E-9
3501,1,1.2715242830863005E-7,6.966649479522857E-15,1.2715240396699024E-7
3501,2,3.1254085430809653E-9,2.7755575615628914E-16,3.1254436261285434E-9
3501,3,1.889095796459017E-9,2.498001805406602E-16,1.8891010422628085E-9
3511,1,1.2642914884453127E-7,4.315992008230296E-15,1.2642915372951258E-7
3511,2,3.1076309303657013E-9,2.0539125955565396E-15,3.1075887974019167E-9
3511,3,1.878348948602948E-9,3.608224830031759E-16,1.878320943227152E-9
3521,1,1.257120251646482E-7,4.9682480351975755E-15,1.2571199994870774E-7
3521,2,3.0900048075821474E-9,1.3877787807814457E-15,3.0899973690878824E-9
3521,3,1.8676946378359816E-9,9.992007221626409E-16,1.8676944157913766E-9
3531,1,1.2500098565959572E-7,3.0808688933348094E-15,1.2500094651035631E-7
3531,2,3.07252595588281E-9,2.7755575615628914E-16,3.0725063604464253E-9
3531,3,1.8571311433124293E-9,1.2490009027033011E-15,1.8571303661563121E-9
3541,1,1.2429596342455884E-7,2.1371793224034263E-15,1.2429594967167112E-7
3541,2,3.055196040602226E-9,8.881784197001252E-16,3.055186437173063E-9
3541,3,1.8466556617191543E-9,3.885780586188048E-16,1.8466621287682727E-9
3551,1,1.2359688617014086E-7,4.121702978920894E-15,1.2359685566676326E-7
3551,2,3.0380123972051365E-9,6.106226635438361E-16,3.038019225076738E-9
3551,3,1.8362699971685714E-9,6.106226635438361E-16,1.836270246968752E-9
3561,1,1.2290369087730735E-7,4.954370247389761E-15,1.2290363884948086E-7
3561,2,3.0209743595577265E-9,1.942890293094024E-15,3.021013161852437E-9
3561,3,1.8259725953484462E-9,4.440892098500626E-16,1.8259978529222565E-9
3571,1,1.2221631341680084E-7,2.6367796834847468E-15,1.2221628623021452E-7
3571,2,3.0040783749463174E-9,1.1102230246251565E-15,3.004046400523208E-9
3571,3,1.8157588765888022E-9,8.326672684688674E-16,1.815749578470971E-9
3581,1,1.2153468174902482E-7,4.649058915617843E-15,1.215346958904906E-7
3581,2,2.987324665415514E-9,6.661338147750939E-16,2.987296632284142E-9
3581,3,1.8056328654481035E-9,5.551115123125783E-17,1.8056231787522137E-9
3591,1,1.2085874029343913E-7,3.747002708109903E-15,1.2085867132083372E-7
3591,2,2.9707097337627886E-9,1.1102230246251565E-15,2.970744872321518E-9
3591,3,1.795589454900437E-9,1.1102230246251565E-15,1.7956091058479728E-9
3601,1,1.201884207158166E-7,3.011479954295737E-15,1.2018836240135222E-7
3601,2,2.9542338575438976E-9,3.885780586188048E-16,2.954238520480601E-9
3601,3,1.7856304768137932E-9,1.2212453270876722E-15,1.7856282841233195E-9
3611,1,1.195236636053476E-7,2.9004576518332215E-15,1.1952364034617524E-7
3611,2,2.9378942612012793E-9,3.885780586188048E-16,2.937881937725706E-9
3611,3,1.7757536829865472E-9,9.43689570931383E-16,1.775755653632416E-9
3621,1,1.188644044025633E-7,3.4555691641457997E-15,1.1886438347485928E-7
3621,2,2.9216901675788165E-9,6.106226635438361E-16,2.9216935537590416E-9
3621,3,1.7659607387532361E-9,8.326672684688674E-17,1.7659629314437097E-9
3631,1,1.1821058752692348E-7,9.853229343548264E-16,1.1821051118521275E-7
3631,2,2.905618357029738E-9,1.6653345369377348E-16,2.905638118999576E-9
3631,3,1.75624759179982E-9,2.220446049250313E-16,1.756253864559909E-9
3641,1,1.1756214793323672E-7,1.2073675392798577E-15,1.1756205745006021E-7
3641,2,2.8896794401767067E-9,0.0,2.8896706694148122E-9
3641,3,1.7466118829023713E-9,1.609823385706477E-15,1.746613714770362E-9
3651,1,1.1691903091526346E-7,4.6351811278100286E-15,1.169189432215223E-7
3651,2,2.8738720292409425E-9,3.885780586188048E-16,2.8739006174838266E-9
3651,3,1.7370583027531694E-9,1.1657341758564144E-15,1.7370836991048577E-9
3661,1,1.1628117402295857E-7,3.372302437298913E-15,1.1628109411465637E-7
3661,2,2.8581942923544545E-9,1.4988010832439613E-15,2.8582470279481242E-9
3661,3,1.7275820773932082E-9,8.881784197001252E-16,1.727616688596001E-9
3671,1,1.156485263248408E-7,2.1371793224034263E-15,1.1564849924927678E-7
3671,2,2.8426430653816226E-9,1.0547118733938987E-15,2.842661661617285E-9
3671,3,1.7181825961998243E-9,3.885780586188048E-16,1.7181890910045183E-9
3681,1,1.1502102607863218E-7,4.1494585545365226E-15,1.1502098187787801E-7
3681,2,2.8272194585454713E-9,2.220446049250313E-16,2.827246770031877E-9
3681,3,1.708860331017803E-9,7.216449660063518E-16,1.7088704062917515E-9
3691,1,1.143986183421708E-7,4.1494585545365226E-15,1.1439857464101699E-7
3691,2,2.811919752598868E-9,5.551115123125783E-17,2.811913424327628E-9
3691,3,1.6996118679113437E-9,4.996003610813204E-16,1.6996120066892217E-9
3701,1,1.1378124986638483E-7,3.524958103184872E-15,1.1378123268568352E-7
3701,2,2.7967449467425354E-9,4.440892098500626E-16,2.796705256269405E-9
3701,3,1.6904404265272177E-9,5.551115123125783E-17,1.6904283250962493E-9
3711,1,1.1316886429357798E-7,4.8155923693116165E-15,1.1316890982659977E-7
3711,2,2.781691987863155E-9,1.1102230246251565E-15,2.7816419168047446E-9
3711,3,1.6813420655736877E-9,5.551115123125783E-16,1.6813060943476899E-9
3721,1,1.1256141092819139E-7,2.400857290751901E-15,1.1256146173477255E-7
3721,2,2.7667619861837522E-9,3.885780586188048E-16,2.766713413926425E-9
3721,3,1.6723163132059682E-9,1.1102230246251565E-16,1.6722851436945518E-9
3731,1,1.1195883660441996E-7,3.622102617839573E-15,1.119587777209663E-7
3731,2,2.7519503342787743E-9,8.881784197001252E-16,2.7519105882944928E-9
3731,3,1.6633656674258646E-9,8.881784197001252E-16,1.6633555088851892E-9
3741,1,1.1136108606091266E-7,2.8727020762175925E-15,1.1136104918763046E-7
3741,2,2.7372584754381535E-9,2.220446049250313E-16,2.737305382360944E-9
3741,3,1.6544836611842584E-9,1.3877787807814457E-15,1.6545191328098952E-9
3751,1,1.1076810882415522E-7,3.344546861683284E-15,1.1076805631060616E-7
3751,2,2.7226822463255473E-9,1.3877787807814457E-15,2.7226662036028415E-9
3751,3,1.645673874950404E-9,2.1094237467877974E-15,1.6456780382867464E-9
3761,1,1.101798578206914E-7,5.689893001203927E-15,1.1017977422089764E-7
3761,2,2.7082224796082244E-9,2.4980018054066022E-15,2.7082518450072257E-9
3761,3,1.6369348931899452E-9,3.3306690738754696E-16,1.6369620103873217E-9
3771,1,1.0959627787243686E-7,3.400058012914542E-15,1.095963374775355E-7
3771,2,2.6938791197750334E-9,1.27675647831893E-15,2.6938294928058326E-9
3771,3,1.6282641901455008E-9,4.440892098500626E-16,1.628228579741986E-9
3781,1,1.0901732319656965E-7,2.1510571102112408E-15,1.0901729965984153E-7
3781,2,2.6796478369561783E-9,1.942890293094024E-15,2.6796176388899084E-9
3781,3,1.6196627372622174E-9,1.0547118733938987E-15,1.6196532170997813E-9
3791,1,1.0844294397183152E-7,1.1934897514720433E-15,1.0844296585710289E-7
3791,2,2.66552913075202E-9,0.0,2.6654943807713494E-9
3791,3,1.6111295353393729E-9,3.3306690738754696E-16,1.6111016132303035E-9
3801,1,1.0787309230597675E-7,3.3029134982598407E-15,1.0787307139215052E-7
3801,2,2.651522779117954E-9,6.661338147750939E-16,2.651464714453766E-9
3801,3,1.6026641402877573E-9,1.1102230246251565E-15,1.6026294180626621E-9
3811,1,1.0730771947409234E-7,5.620504062164855E-15,1.073076832114328E-7
3811,2,2.6376252293403013E-9,7.216449660063518E-16,2.6375930883837384E-9
3811,3,1.5942641928834433E-9,8.326672684688674E-17,1.594236853641462E-9
3821,1,1.0674678183053565E-7,6.38378239159465E-16,1.067467503557129E-7
3821,2,2.6238381467535987E-9,8.881784197001252E-16,2.6238510253406844E-9
3821,3,1.5859289437258894E-9,4.163336342344337E-16,1.5859296653708554E-9
3831,1,1.0619023133040528E-7,2.192690473634684E-15,1.0619019344404457E-7
3831,2,2.6101582561999237E-9,5.551115123125783E-17,2.6101262262656633E-9
3831,3,1.577660307949813E-9,3.885780586188048E-16,1.5776551454127485E-9
3841,1,1.0563801942919948E-7,3.2890357104520263E-15,1.056379588526557E-7
3841,2,2.596584502967403E-9,4.440892098500626E-16,2.596634018914301E-9
3841,3,1.5694571753321895E-9,4.996003610813204E-16,1.569476715257423E-9
3851,1,1.0509010675563424E-7,1.2351231148954867E-15,1.0509005446412978E-7
3851,2,2.5831181638125145E-9,1.6653345369377348E-16,2.583074587558798E-9
3851,3,1.561317297671394E-9,4.996003610813204E-16,1.5613081938425921E-9
3861,1,1.0454644328028451E-7,1.2906342661267445E-15,1.04546340501388E-7
3861,2,2.569751911263296E-9,8.326672684688674E-16,2.5697284300463252E-9
3861,3,1.5532389263661628E-9,6.661338147750939E-16,1.5532285457808825E-9
3871,1,1.0400698771673156E-7,1.790234627208065E-15,1.0400694119838683E-7
3871,2,2.5564933503474663E-9,1.0547118733938987E-15,2.5564804162492294E-9
3871,3,1.5452239765512132E-9,1.27675647831893E-15,1.5452243651292719E-9
3881,1,1.034717006798136E-7,5.412337245047638E-16,1.0347169090985098E-7
3881,2,2.5433354311488188E-9,6.661338147750939E-16,2.543296795387562E-9
3881,3,1.5372715045369745E-9,6.938893903907228E-16,1.5372584316608595E-9
3891,1,1.0294053015558191E-7,3.649858193455202E-15,1.0294047994574562E-7
3891,2,2.5302800965576466E-9,1.3322676295501878E-15,2.530323894855968E-9
3891,3,1.5293804833671487E-9,5.551115123125783E-17,1.5294040478508464E-9
3901,1,1.0241344229611204E-7,5.370703881624195E-15,1.0241340656080844E-7
3901,2,2.5173246265275395E-9,6.661338147750939E-16,2.517283936853687E-9
3901,3,1.521550690997131E-9,2.7755575615628914E-16,1.5215360082976304E-9
3911,1,1.0189039120755972E-7,2.9837243786801082E-15,1.0189035618002329E-7
3911,2,2.5044673557239605E-9,1.3322676295501878E-15,2.504487894849916E-9
3911,3,1.5137777975571254E-9,1.1102230246251565E-16,1.5137715803081875E-9
3921,1,1.013713396974536E-7,5.342948306008566E-15,1.013713033792829E-7
3921,2,2.491709616414539E-9,8.326672684688674E-16,2.491760908718277E-9
3921,3,1.5060661329169278E-9,6.661338147750939E-16,1.5060914460018893E-9
3931,1,1.0085624128908233E-7,1.790234627208065E-15,1.0085623738942395E-7
3931,2,2.479049132642075E-9,1.0547118733938987E-15,2.4790627328741266E-9
3931,3,1.498413115808006E-9,3.608224830031759E-16,1.4984119223182546E-9
3941,1,1.0034505812384076E-7,3.969047313034935E-15,1.0034501077282876E-7
3941,2,2.4664831843601576E-9,8.326672684688674E-16,2.466519988253424E-9
3941,3,1.4908199674756872E-9,1.887379141862766E-15,1.4908426437809652E-9
3951,1,9.983775403621387E-8,3.0253577421035516E-15,9.983772256139112E-8
3951,2,2.45401371445908E-9,0.0,2.4540591225807873E-9
3951,3,1.4832814698717556E-9,1.1379786002407855E-15,1.483287576098391E-9
3961,1,9.933428569974811E-8,1.1796119636642288E-15,9.933420844210339E-8
3961,2,2.441639113115457E-9,6.106226635438361E-16,2.441610302827968E-9
3961,3,1.4758025912442463E-9,3.608224830031759E-16,1.4757969568623963E-9
3971,1,9.883461921100789E-8,3.566591466608315E-15,9.883463694682071E-8
3971,2,2.4293568268163312E-9,8.881784197001252E-16,2.4292964306837916E-9
3971,3,1.4683794180569976E-9,1.5265566588595902E-15,1.4683448068542049E-9
3981,1,9.833871003617212E-8,1.9567680809018384E-15,9.833862682495642E-8
3981,2,2.417167965784728E-9,2.7755575615628914E-16,2.417150257727485E-9
3981,3,1.4610115894875264E-9,8.326672684688674E-17,1.4610150311789027E-9
3991,1,9.784652608979538E-8,2.6922908347160046E-15,9.784649471211715E-8
3991,2,2.4050708646861096E-9,0.0,2.405037835551127E-9
3991,3,1.4536988279800767E-9,4.718447854656915E-16,1.4536880033055866E-9
4001,1,9.735802630750356E-8,1.4016565685892601E-15,9.735803876975702E-8
4001,2,2.393062747962915E-9,2.7755575615628914E-16,2.3930884496259353E-9
4001,3,1.4464396069779895E-9,1.7763568394002505E-15,1.4464483222287328E-9
4011,1,9.68731758144159E-8,1.7069679003611782E-15,9.687317084616787E-8
4011,2,2.381144226237808E-9,4.996003610813204E-16,2.3811126959039086E-9
4011,3,1.439239033507178E-9,8.326672684688674E-17,1.4392085023740009E-9
4021,1,9.639194097077475E-8,2.456368441983159E-15,9.63918548591014E-8
4021,2,2.3693156880888466E-9,5.551115123125783E-17,2.369326346229883E-9
4021,3,1.4320887253838066E-9,1.6653345369377348E-16,1.4320894747843482E-9
4031,1,9.59142786444156E-8,2.7478019859472624E-15,9.591434971256696E-8
4031,2,2.357573691824655E-9,2.220446049250313E-16,2.3575287833033087E-9
4031,3,1.4249928459442174E-9,8.881784197001252E-16,1.4249784130448973E-9
4041,1,9.544016021933999E-8,2.5396351688300456E-15,9.544008497397449E-8
4041,2,2.3459206799358867E-9,1.7208456881689926E-15,2.3459487130672585E-9
4041,3,1.4179472040964924E-9,2.498001805406602E-16,1.417976763784523E-9
4051,1,9.496954783694278E-8,2.2343238370581275E-15,9.496953670695696E-8
4051,2,2.3343540989095857E-9,1.5543122344752192E-15,2.3343523780638975E-9
4051,3,1.4109550472429788E-9,4.440892098500626E-16,1.4109537982420761E-9
4061,1,9.450240906483387E-8,1.942890293094024E-16,9.450245966324822E-8
4061,2,2.3228710621658877E-9,6.661338147750939E-16,2.3228293177801618E-9
4061,3,1.4040158480277398E-9,6.661338147750939E-16,1.4039882867411535E-9
4071,1,9.403870900037692E-8,3.6914915568786455E-15,9.403867876067729E-8
4071,2,2.3114736791285395E-9,6.661338147750939E-16,2.31154628771435E-9
4071,3,1.3971275802937555E-9,1.5265566588595902E-15,1.3971551138247662E-9
4081,1,9.357841278256895E-8,2.0261570199409107E-15,9.357836375234463E-8
4081,2,2.3001598403737944E-9,1.27675647831893E-15,2.300151624723412E-9
4081,3,1.3902884676841865E-9,4.163336342344337E-16,1.3902876072613424E-9
4091,1,9.312148790963093E-8,3.802513859341161E-15,9.312149609752574E-8
4091,2,2.2889279360782666E-9,1.6653345369377348E-16,2.2889041217943884E-9
4091,3,1.3835005641116283E-9,6.661338147750939E-16,1.3834973722204325E-9
4101,1,9.266790026996041E-8,1.5681900222830336E-15,9.266782188821487E-8
4101,2,2.2777780772642586E-9,1.7763568394002505E-15,2.2777510988447602E-9
4101,3,1.376760400129129E-9,9.159339953157541E-16,1.3767645357098957E-9
4111,1,9.221761568256603E-8,1.0130785099704553E-15,9.221759836308685E-8
4111,2,2.2667103194429217E-9,9.43689570931383E-16,2.266719312249421E-9
4111,3,1.3700709455832794E-9,1.1102230246251565E-15,1.3700705570052207E-9
4121,1,9.177060947274107E-8,2.7755575615628914E-17,9.177053320041928E-8
4121,2,2.255723330346626E-9,8.326672684688674E-16,2.255773012826978E-9
4121,3,1.3634297579834254E-9,1.3322676295501878E-15,1.363433976830919E-9
4131,1,9.132684690438264E-8,1.3183898417423734E-15,9.13267861613054E-8
4131,2,2.2448162773081037E-9,6.661338147750939E-16,2.2448568004485026E-9
4131,3,1.3568365320182352E-9,5.828670879282072E-16,1.3568637602379141E-9
4141,1,9.08862949067224E-8,1.5404344466674047E-15,9.088634025933295E-8
4141,2,2.2339867733478513E-9,8.881784197001252E-16,2.2339854410802218E-9
4141,3,1.3502919338215236E-9,1.1102230246251565E-16,1.3502941265119972E-9
4151,1,9.044892221310441E-8,2.0816681711721685E-15,9.044891816079037E-8
4151,2,2.2232357066442887E-9,1.27675647831893E-15,2.2232407026478995E-9
4151,3,1.3437929380355484E-9,9.992007221626409E-16,1.3437932155913046E-9
4161,1,9.001469905567383E-8,1.8457457784393227E-15,9.001470038794146E-8
4161,2,2.212563798842382E-9,1.6653345369377348E-16,2.2125214438339924E-9
4161,3,1.337340904683515E-9,6.106226635438361E-16,1.3373273877181902E-9
4171,1,8.958359438981933E-8,1.6237011735142914E-15,8.958367983535886E-8
4171,2,2.2019659984273687E-9,3.885780586188048E-16,2.201892335129685E-9
4171,3,1.3309379154335943E-9,9.43689570931383E-16,1.3308940616241216E-9
4181,1,8.91555792109644E-8,3.7470027081099033E-16,8.91555280990719E-8
4181,2,2.191445802601777E-9,1.1102230246251565E-15,2.1915076420242485E-9
4181,3,1.3245782803927852E-9,2.220446049250313E-16,1.3246160279756225E-9
4191,1,8.873062398717657E-8,2.4841240175987878E-15,8.873059534342254E-8
4191,2,2.181000047229986E-9,8.326672684688674E-16,2.1809734573885464E-9
4191,3,1.318265302474586E-9,1.1102230246251565E-15,1.3182577529580186E-9
4201,1,8.830869893672322E-8,2.9282132274488504E-15,8.830872624820962E-8
4201,2,2.1706290098677528E-9,4.440892098500626E-16,2.1705620079082166E-9
4201,3,1.3119956232543473E-9,9.43689570931383E-16,1.3119536568240164E-9
4211,1,8.788978032858719E-8,2.789435349370706E-15,8.788967978401452E-8
4211,2,2.160332024381262E-9,2.0539125955565396E-15,2.1603774880141202E-9
4211,3,1.3057725734011427E-9,1.304512053934559E-15,1.3057847858544136E-9
4221,1,8.747383392626595E-8,1.6237011735142914E-15,8.747384597218577E-8
4221,2,2.1501088687259085E-9,4.440892098500626E-16,2.1500742852786914E-9
4221,3,1.2995938214466207E-9,8.326672684688674E-17,1.2995629850021118E-9
4231,1,8.706083147458354E-8,6.800116025829084E-16,8.706084300702521E-8
4231,2,2.1399562122326188E-9,1.5543122344752192E-15,2.1398861016486137E-9
4231,3,1.2934574522560638E-9,1.27675647831893E-15,1.293416346248577E-9
4241,1,8.665074860414457E-8,2.123301534595612E-15,8.66507548213935E-8
4241,2,2.129876941481257E-9,9.43689570931383E-16,2.129949439044765E-9
4241,3,1.2873655752532187E-9,9.43689570931383E-16,1.2873992150108649E-9
4251,1,8.624355656017269E-8,2.4841240175987878E-15,8.624353456387901E-8
4251,2,2.119868280914261E-9,1.6653345369377348E-16,2.1198355293350346E-9
4251,3,1.2813148875245872E-9,5.551115123125783E-17,1.2813076988305028E-9
4261,1,8.583922482541251E-8,1.1796119636642288E-15,8.58392395219898E-8
4261,2,2.109928898264002E-9,6.661338147750939E-16,2.1098637281724564E-9
4261,3,1.2753066935822233E-9,1.4432899320127035E-15,1.2752681133321175E-9
4271,1,8.543773111213682E-8,2.0816681711721685E-16,8.543772980762476E-8
4271,2,2.1000615135768896E-9,2.220446049250313E-16,2.1000314265329223E-9
4271,3,1.26934249222721E-9,7.771561172376096E-16,1.2693298079291537E-9
4281,1,8.503905089829455E-8,1.5265566588595902E-15,8.503904705414733E-8
4281,2,2.0902610753381623E-9,6.106226635438361E-16,2.0902549136003756E-9
4281,3,1.2634182311455078E-9,1.1934897514720433E-15,1.263417342967088E-9
4291,1,8.464315236211828E-8,3.622102617839573E-15,8.464315573442072E-8
4291,2,2.08053030359423E-9,1.1102230246251565E-15,2.0805618339281295E-9
4291,3,1.2575371299838878E-9,2.0261570199409107E-15,1.2575690488958458E-9
4301,1,8.425001177259084E-8,1.249000902703301E-16,8.42500549602665E-8
4301,2,2.0708663672763805E-9,1.0547118733938987E-15,2.0708041392758503E-9
4301,3,1.2516978009635693E-9,3.3861802251067274E-15,1.2516542524654284E-9
4311,1,8.3859603441927E-8,1.3600232051658168E-15,8.385956443146547E-8
4311,2,2.0612709872303014E-9,1.8318679906315083E-15,2.06122763302119E-9
4311,3,1.2458977738383226E-9,2.3869795029440866E-15,1.2458858389408078E-9
4321,1,8.347190584567787E-8,2.0261570199409107E-15,8.347189697777146E-8
4321,2,2.05174177647649E-9,3.885780586188048E-16,2.0518155507964764E-9
4321,3,1.240137742497538E-9,4.440892098500626E-16,1.2401731308564479E-9
4331,1,8.308688712044265E-8,2.0816681711721685E-16,8.308693380532084E-8
4331,2,2.042277513769619E-9,1.3322676295501878E-15,2.0423099322819382E-9
4331,3,1.2344154032284393E-9,8.881784197001252E-16,1.234419538809206E-9
4341,1,8.270452826752983E-8,3.039235529911366E-15,8.270443432878416E-8
4341,2,2.032879642399621E-9,2.220446049250313E-16,2.0329528060969437E-9
4341,3,1.2287349471229447E-9,1.1934897514720433E-15,1.228780854845013E-9
4351,1,8.23247988945841E-8,1.8735013540549517E-15,8.232477058389698E-8
4351,2,2.02354477618627E-9,4.996003610813204E-16,2.0234923181483566E-9
